"","EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EmployeeCount","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","Over18","PercentSalaryHike","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating","Tot.logged.hours","Avg.logged.hours","Tot.leaves.taken","Tot.excess.logged","Avg.excess.logged"
"4212",4212,37,"No","Travel_Rarely","Sales",4,3,"Marketing",1,"Male",4,"Human Resources","Divorced",160320,1,"Y",13,8,0,7,2,7,0,7,1,3,4,3,3,1689.3,7.38,20,142.7,0.62
"4213",4213,32,"No","Travel_Rarely","Research & Development",21,3,"Other",1,"Male",2,"Sales Executive","Married",23620,1,"Y",11,8,0,9,2,9,7,8,1,4,3,3,3,1877.8,8.13,18,29.8,0.13
"4214",4214,38,"No","Travel_Frequently","Research & Development",25,3,"Medical",1,"Male",2,"Manufacturing Director","Single",163280,1,"Y",17,8,3,10,2,10,9,9,4,4,3,3,3,1489.9,6.23,10,422.1,1.77
"4215",4215,50,"No","Travel_Rarely","Sales",2,4,"Marketing",1,"Female",4,"Research Scientist","Divorced",83760,5,"Y",14,8,3,29,2,27,13,8,2,3,2,3,3,2285.4,9.48,8,357.4,1.48
"4216",4216,59,"No","Travel_Rarely","Research & Development",1,3,"Technical Degree",1,"Male",1,"Laboratory Technician","Single",166060,7,"Y",11,8,0,28,6,21,7,9,1,1,2,3,3,1679.4,6.88,5,272.6,1.12
"4217",4217,36,"No","Travel_Rarely","Sales",1,2,"Marketing",1,"Female",2,"Sales Executive","Divorced",86060,1,"Y",14,8,2,17,3,17,12,8,3,3,3,3,3,1371.6,5.99,20,460.4,2.01
"4218",4218,55,"No","Travel_Rarely","Research & Development",7,3,"Medical",1,"Male",3,"Research Scientist","Divorced",22720,2,"Y",17,8,1,21,2,5,0,2,4,3,3,3,3,1946.1,8.11,9,26.1,0.11
"4219",4219,36,"No","Travel_Frequently","Research & Development",3,3,"Life Sciences",1,"Female",2,"Laboratory Technician","Single",20180,1,"Y",13,8,0,6,5,6,0,3,2,2,3,3,3,1675.2,7.22,17,180.8,0.78
"4220",4220,45,"No","Travel_Rarely","Research & Development",1,2,"Medical",1,"Female",1,"Sales Executive","Divorced",70830,2,"Y",12,8,1,25,5,1,0,0,2,3,3,3,3,1554.9,6.76,19,285.1,1.24
"4221",4221,35,"No","Travel_Frequently","Human Resources",9,3,"Other",1,"Female",2,"Sales Representative","Married",40840,4,"Y",13,8,1,5,3,3,1,2,2,1,2,3,3,1387,6.11,22,429,1.89
"4222",4222,36,"Yes","Travel_Rarely","Sales",7,2,"Life Sciences",1,"Male",4,"Laboratory Technician","Married",144110,0,"Y",18,8,3,2,2,1,0,0,4,3,2,4,3,2188.9,8.9,3,220.9,0.9
"4223",4223,59,"No","Travel_Frequently","Research & Development",10,4,"Life Sciences",1,"Male",3,"Research Scientist","Single",23080,7,"Y",19,8,1,20,4,4,1,3,1,3,2,2,3,1624.3,6.8,10,287.7,1.2
"4224",4224,29,"No","Travel_Rarely","Research & Development",28,4,"Life Sciences",1,"Female",1,"Sales Representative","Married",48410,0,"Y",11,8,0,6,3,5,0,4,3,2,3,3,3,1906.5,7.81,5,45.5,0.19
"4225",4225,31,"No","Travel_Rarely","Research & Development",3,2,"Medical",1,"Female",3,"Sales Executive","Single",42850,1,"Y",21,8,1,1,2,1,1,0,3,2,3,1,4,1435.1,6.35,23,372.9,1.65
"4226",4226,32,"No","Travel_Rarely","Sales",3,4,"Life Sciences",1,"Male",2,"Manufacturing Director","Married",97150,1,"Y",15,8,1,10,1,10,0,9,2,2,3,2,3,1811,7.51,8,117,0.49
"4227",4227,36,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Male",2,"Sales Representative","Married",43200,2.69483033477568,"Y",17,8,0,5,2,1,0,0,2,4,3,3,3,1701.3,7.21,13,186.7,0.79
"4228",4228,31,"No","Travel_Rarely","Research & Development",27,3,"Medical",1,"Female",2,"Research Director","Single",21320,1,"Y",18,8,0,11,3,11,1,8,3,4,3,3,3,1407.4,6.12,19,432.6,1.88
"4229",4229,35,"No","Travel_Rarely","Research & Development",2,4,"Medical",1,"Male",2,"Healthcare Representative","Single",101240,0,"Y",14,8,1,16,2,15,2,8,3,1,3,4,3,1421.6,6,12,474.4,2
"4230",4230,45,"No","Travel_Rarely","Human Resources",14,3,"Human Resources",1,"Female",1,"Sales Executive","Married",54730,4,"Y",13,8,0,17,3,0,0,0,4,1,4,1,3,2120.8,8.91,11,216.8,0.91
"4231",4231,37,"No","Travel_Rarely","Research & Development",1,3,"Life Sciences",1,"Female",3,"Sales Executive","Single",52070,4,"Y",17,8,3,16,3,5,0,2,1,3,4,3,3,1517.7,6.57,18,330.3,1.43
"4232",4232,46,"No","Travel_Rarely","Research & Development",9,3,"Medical",1,"Male",3,"Manager","Divorced",164370,8,"Y",15,8,1,16,0,4,0,2,2,2,3,3,3,2514.5,10.31,5,562.5,2.31
"4233",4233,30,"No","Travel_Rarely","Sales",18,3,"Life Sciences",1,"Male",4,"Human Resources","Married",22960,1,"Y",18,8,1,10,2,10,3,0,4,4,2,3,3,2192.5,9.17,10,280.5,1.17
"4234",4234,35,"No","Travel_Rarely","Research & Development",20,4,"Life Sciences",1,"Female",3,"Human Resources","Single",40690,1,"Y",13,8,0,6,5,6,0,4,2,3,3,3,3,1859.7,7.88,13,28.3,0.12
"4235",4235,55,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Female",2,"Laboratory Technician","Married",74410,3,"Y",12,8,1,24,4,1,1,0,1,4,3,3,3,1554.7,6.7,17,301.3,1.3
"4236",4236,38,"No","Non-Travel","Sales",11,1,"Marketing",1,"Male",2,"Laboratory Technician","Divorced",24300,7,"Y",13,8,2,17,2,13,1,9,2,4,3,4,3,2096.9,8.81,11,192.9,0.81
"4237",4237,34,"No","Travel_Rarely","Research & Development",8,2,"Medical",1,"Male",1,"Research Scientist","Married",58780,1,"Y",14,8,0,5,1,5,1,3,1,2,3,3,3,1906.8,7.98,10,5.20000000000001,0.02
"4238",4238,56,"No","Travel_Rarely","Human Resources",2,1,"Medical",1,"Male",2,"Sales Executive","Single",26440,4,"Y",11,8,1,37,2,6,0,2,4,4,2,3,3,1525.2,6.3,7,410.8,1.7
"4239",4239,23,"No","Travel_Rarely","Research & Development",10,3,"Medical",1,"Male",2,"Laboratory Technician","Divorced",64390,3,"Y",22,8,3,3,2,0,0,0,3,1,3,3,4,1479,6.4,18,369,1.6
"4240",4240,51,"No","Travel_Rarely","Research & Development",29,4,"Life Sciences",1,"Female",5,"Manufacturing Director","Married",24510,3,"Y",17,8,0,10,2,4,0,3,4,4,3,2,3,1634.5,6.73,6,309.5,1.27
"4241",4241,30,"No","Travel_Rarely","Sales",8,2,"Technical Degree",1,"Male",1,"Sales Representative","Married",63920,1,"Y",21,8,1,11,2,11,10,8,3,4,3,4,4,1820.4,7.58,9,99.6,0.42
"4242",4242,46,"Yes","Travel_Rarely","Sales",1,2,"Medical",1,"Female",2,"Research Scientist","Single",97140,1,"Y",22,8,0,9,0,9,4,7,3,4,3,3,4,1400.1,6.17,22,415.9,1.83
"4243",4243,40,"No","Travel_Frequently","Research & Development",6,3,"Medical",1,"Male",1,"Healthcare Representative","Married",60770,1,"Y",16,8,2,22,2,22,11,11,3,2,2,2,3,1799.4,7.4,6,144.6,0.6
"4244",4244,51,"No","Travel_Rarely","Research & Development",8,4,"Life Sciences",1,"Female",5,"Sales Representative","Single",24500,0,"Y",12,8,1,11,2,10,1,0,3,4,1,3,3,2392.3,10.09,12,496.3,2.09
"4245",4245,30,"No","Travel_Rarely","Research & Development",9,3,"Life Sciences",1,"Male",1,"Manufacturing Director","Divorced",92500,1,"Y",12,8,3,11,0,11,2,7,3,2,2,3,3,1933.3,8.09,10,21.3,0.09
"4246",4246,46,"No","Travel_Frequently","Research & Development",12,1,"Medical",1,"Male",1,"Laboratory Technician","Married",20740,2,"Y",15,8,1,21,3,10,9,5,3,1,2,3,3,2204,9,4,244,1
"4247",4247,32,"No","Travel_Rarely","Sales",15,3,"Marketing",1,"Male",1,"Research Scientist","Single",101690,1,"Y",14,8,0,12,6,11,5,7,2,3,3,2,3,1737.1,7.27,10,174.9,0.73
"4248",4248,54,"No","Travel_Rarely","Research & Development",25,1,"Medical",1,"Female",1,"Laboratory Technician","Married",48550,9,"Y",25,8,1,16,2,4,0,3,1,3,1,2,4,1754.4,7.63,19,85.6,0.37
"4249",4249,24,"No","Travel_Rarely","Sales",6,2,"Marketing",1,"Male",2,"Research Scientist","Married",40870,0,"Y",20,8,3,4,1,3,0,2,1,3,2,3,4,1865,7.8,10,47,0.2
"4250",4250,28,"No","Non-Travel","Sales",9,4,"Medical",1,"Male",2,"Laboratory Technician","Married",23670,1,"Y",13,8,0,5,2,5,0,4,2,3,4,2,3,1411.6,5.98,13,476.4,2.02
"4251",4251,58,"No","Travel_Rarely","Research & Development",8,4,"Life Sciences",1,"Male",2,"Sales Executive","Single",29720,0,"Y",14,8,0,38,2,37,1,8,4,3,2,4,3,1707.8,7.12,9,212.2,0.88
"4252",4252,44,"No","Non-Travel","Research & Development",23,2,"Medical",1,"Female",1,"Research Scientist","Married",195860,4,"Y",16,8,0,17,3,3,1,2,2,2,4,2,3,1536.5,6.74,21,287.5,1.26
"4253",4253,37,"Yes","Travel_Rarely","Human Resources",9,3,"Human Resources",1,"Male",2,"Healthcare Representative","Divorced",54840,4,"Y",17,8,0,7,4,3,0,2,3,1,3,3,3,2454.2,10.1,6,510.2,2.1
"4254",4254,32,"No","Travel_Rarely","Human Resources",12,2,"Human Resources",1,"Female",1,"Sales Representative","Single",20610,1,"Y",15,8,1,1,2,1,0,0,4,1,3,2,3,1864.5,8,16,0.499999999999981,0
"4255",4255,20,"Yes","Travel_Frequently","Sales",4,4,"Life Sciences",1,"Female",2,"Healthcare Representative","Single",99240,1,"Y",22,8,0,1,3,1,1,0,4,4,3,3,4,2583,10.72,8,655,2.72
"4256",4256,34,"No","Travel_Rarely","Research & Development",1,4,"Other",1,"Male",4,"Laboratory Technician","Single",41980,1,"Y",22,8,1,16,2,16,2,10,1,3,3,2,4,1780.3,7.61,15,91.7,0.39
"4257",4257,37,"No","Non-Travel","Sales",24,2,"Life Sciences",1,"Male",1,"Research Scientist","Divorced",68150,5,"Y",20,8,1,17,3,1,0,0,3,4,4,3,4,1869,7.76,8,59,0.24
"4258",4258,59,"No","Non-Travel","Research & Development",12,2,"Life Sciences",1,"Male",2,"Sales Executive","Married",47230,9,"Y",14,8,0,30,0,3,2,2,3,4,3,3,3,1679.2,7.21,16,184.8,0.79
"4259",4259,50,"No","Travel_Frequently","Research & Development",3,4,"Medical",1,"Male",4,"Research Scientist","Married",61420,3,"Y",13,8,2,28,3,8,0,7,1,2,2,2,3,2336.7,9.58,5,384.7,1.58
"4260",4260,25,"Yes","Travel_Rarely","Sales",10,1,"Marketing",1,"Male",2,"Research Director","Single",82370,1,"Y",13,8,0,6,6,6,0,3,3,3,3,2,3,2052.4,8.48,7,116.4,0.48
"4261",4261,25,"No","Travel_Rarely","Research & Development",26,3,"Technical Degree",1,"Male",1,"Laboratory Technician","Married",88530,1,"Y",22,8,1,2,3,2,2,1,4,4,3,3,4,1760.5,7.69,20,71.5,0.31
"4262",4262,22,"No","Travel_Rarely","Research & Development",2,1,"Life Sciences",1,"Male",1,"Sales Representative","Single",193310,1,"Y",12,8,1,1,2,0,0,0,2,4,3,3,3,1509.1,6.29,9,410.9,1.71
"4263",4263,51,"No","Travel_Frequently","Research & Development",1,3,"Life Sciences",1,"Female",1,"Sales Executive","Single",20730,3,"Y",14,8,1,23,4,13,12,8,1,1,2,3,3,1733.4,7.5,18,114.6,0.5
"4264",4264,34,"Yes","Travel_Frequently","Human Resources",4,4,"Life Sciences",1,"Female",5,"Sales Executive","Single",55620,1,"Y",15,8,0,9,3,9,0,6,1,3,3,3,3,1921.6,8.18,14,41.6,0.18
"4265",4265,54,"No","Non-Travel","Research & Development",9,3,"Life Sciences",1,"Male",1,"Laboratory Technician","Single",196130,2,"Y",17,8,0,23,5,5,4,4,4,4,3,3,3,1930.5,8.08,10,18.5,0.08
"4266",4266,24,"No","Travel_Rarely","Research & Development",2,1,"Life Sciences",1,"Male",2,"Laboratory Technician","Married",34070,0,"Y",13,8,1,6,4,5,1,2,2,3,3,3,3,1505.5,6.52,18,342.5,1.48
"4267",4267,34,"No","Travel_Rarely","Sales",4,3,"Marketing",1,"Female",2,"Sales Representative","Divorced",50630,6,"Y",12,8,1,12,2,1,0,0,3,2,3,3,3,1384.7,6.02,19,455.3,1.98
"4268",4268,37,"No","Travel_Rarely","Sales",6,1,"Technical Degree",1,"Male",1,"Laboratory Technician","Single",46390,2,"Y",12,8,2,12,3,5,1,3,3,4,3,3,3,1447.3,6.21,16,416.7,1.79
"4269",4269,34,"No","Travel_Rarely","Sales",9,2,"Medical",1,"Male",2,"Healthcare Representative","Single",48760,2,"Y",21,8,1,14,3,11,5,8,3,1,3,3,4,1816.3,7.86,18,31.7,0.14
"4270",4270,36,"No","Travel_Frequently","Human Resources",7,3,"Medical",1,"Male",1,"Research Scientist","Married",26900,0,"Y",11,8,0,10,1,9,2,8,2,4,3,3,3,1884.7,8.02,14,4.69999999999999,0.02
"4271",4271,36,"No","Travel_Rarely","Research & Development",1,3,"Medical",1,"Female",2,"Manufacturing Director","Divorced",175670,5,"Y",13,8,0,7,6,1,0,0,1,4,3,3,3,1829.6,7.5,5,122.4,0.5
"4272",4272,43,"No","Travel_Frequently","Research & Development",3,4,"Life Sciences",1,"Male",1,"Sales Executive","Married",24080,1,"Y",12,8,1,25,3,25,4,12,3,4,4,3,3,2083.2,8.75,11,179.2,0.75
"4273",4273,30,"No","Travel_Frequently","Research & Development",10,3,"Life Sciences",1,"Female",3,"Healthcare Representative","Divorced",28140,1,"Y",24,8,0,10,2,10,0,9,1,3,2,3,4,1870.6,7.89,12,25.4,0.11
"4274",4274,33,"No","Non-Travel","Sales",7,3,"Life Sciences",1,"Male",2,"Sales Executive","Married",112450,0,"Y",21,8,0,8,3,7,0,7,3,2,4,3,4,1596,6.68,10,316,1.32
"4275",4275,56,"Yes","Travel_Rarely","Research & Development",15,3,"Life Sciences",1,"Male",2,"Laboratory Technician","Married",33120,9,"Y",19,8,0,7,1,5,4,3,2,2,3,1,3,2194.3,8.99,5,242.3,0.99
"4276",4276,51,"No","Travel_Rarely","Research & Development",3,2,"Other",1,"Female",2,"Sales Representative","Single",190490,7,"Y",14,8,1,23,2,20,15,15,1,3,3,3,3,1622.9,6.68,6,321.1,1.32
"4277",4277,31,"Yes","Travel_Rarely","Research & Development",2,4,"Technical Degree",1,"Female",3,"Sales Executive","Married",21410,4,"Y",20,8,0,12,2,7,7,7,2,3,2,3,4,2031.3,8.39,7,95.3,0.39
"4278",4278,26,"No","Travel_Rarely","Sales",17,3,"Medical",1,"Female",2,"Manager","Married",57690,1,"Y",19,8,0,5,4,5,4,3,3,2,2,2,3,1877.8,7.7,5,74.2,0.3
"4279",4279,58,"Yes","Travel_Rarely","Sales",2,2,"Medical",1,"Female",1,"Research Scientist","Married",43850,1,"Y",13,8,1,40,2,40,15,6,4,4,2,2,3,1806.9,7.62,12,89.1,0.38
"4280",4280,19,"Yes","Travel_Rarely","Research & Development",5,2,"Life Sciences",1,"Male",1,"Manager","Single",53320,1,"Y",23,8,1,0,2,0,0,0,4,3,2,3,4,2266.9,9.41,8,338.9,1.41
"4281",4281,22,"No","Travel_Rarely","Sales",29,4,"Technical Degree",1,"Male",1,"Sales Executive","Married",46630,0,"Y",13,8,1,3,1,2,2,1,3,4,3,3,3,1455.4,6.38,21,368.6,1.62
"4282",4282,49,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Female",1,"Sales Executive","Married",47240,1,"Y",11,8,1,16,3,15,5,11,3,1,2,2,3,1763.6,7.23,5,188.4,0.77
"4283",4283,43,"No","Travel_Frequently","Sales",2,2,"Life Sciences",1,"Male",1,"Sales Executive","Single",32110,4,"Y",13,8,0,18,2,3,1,2,2,3,3,4,3,1894.5,7.99,12,1.50000000000001,0.01
"4284",4284,50,"No","Travel_Frequently","Research & Development",19,4,"Life Sciences",1,"Male",2,"Sales Executive","Single",53770,4,"Y",14,8,1,16,3,2,2,1,3,4,3,4,3,1664.1,7.11,15,207.9,0.89
"4285",4285,31,"Yes","Travel_Rarely","Research & Development",15,1,"Medical",1,"Female",2,"Sales Executive","Married",40660,3,"Y",22,8,0,4,2,2,2,2,2,3,3,2,4,1917.7,8.41,21,93.7,0.41
"4286",4286,41,"No","Travel_Rarely","Research & Development",17,2,"Other",1,"Male",1,"Manufacturing Director","Divorced",52080,3,"Y",11,8,3,12,2,9,0,7,3,3,3,1,3,1851.7,8.12,21,27.7,0.12
"4287",4287,26,"No","Travel_Rarely","Research & Development",17,4,"Life Sciences",1,"Male",2,"Sales Executive","Married",48770,1,"Y",13,8,1,8,5,8,5,7,3,3,3,4,3,1905.3,7.87,7,30.7,0.13
"4288",4288,36,"No","Travel_Rarely","Human Resources",25,1,"Human Resources",1,"Male",2,"Research Scientist","Divorced",31170,6,"Y",21,8,1,7,2,3,0,1,2,2,3,4,4,1579.2,6.75,15,292.8,1.25
"4289",4289,51,"Yes","Travel_Frequently","Research & Development",6,3,"Life Sciences",1,"Female",1,"Manager","Single",15690,2,"Y",11,8,0,18,2,4,0,3,1,4,3,4,3,1675.4,7.19,16,188.6,0.81
"4290",4290,39,"No","Travel_Rarely","Research & Development",7,3,"Life Sciences",1,"Female",1,"Research Scientist","Married",196580,4,"Y",13,8,1,17,3,15,5,9,4,3,4,4,3,1905.6,7.91,8,22.4,0.09
"4291",4291,25,"No","Travel_Rarely","Sales",29,1,"Medical",1,"Female",3,"Research Scientist","Married",30690,2,"Y",14,8,1,6,3,2,2,2,1,3,3,2,3,1823,7.82,16,41,0.18
"4292",4292,30,"No","Travel_Rarely","Research & Development",21,1,"Medical",1,"Male",2,"Laboratory Technician","Married",104350,0,"Y",11,8,0,12,5,11,4,7,3,4,1,3,3,2363.9,10.02,13,475.9,2.02
"4293",4293,32,"Yes","Travel_Rarely","Research & Development",2,4,"Life Sciences",1,"Female",2,"Research Director","Single",41480,7,"Y",15,8,0,10,0,5,0,4,1,1,4,2,3,1810.7,7.87,19,29.3,0.13
"4294",4294,45,"No","Travel_Rarely","Research & Development",2,1,"Technical Degree",1,"Female",2,"Healthcare Representative","Single",57680,5,"Y",23,8,1,9,4,6,0,3,3,4,2,3,4,1806.2,7.43,6,137.8,0.57
"4295",4295,38,"No","Travel_Rarely","Research & Development",7,4,"Life Sciences",1,"Female",2,"Research Director","Single",50420,3,"Y",16,8,1,19,4,3,2,2,4,3,3,3,3,2533.7,10.43,6,589.7,2.43
"4296",4296,30,"No","Travel_Rarely","Sales",13,3,"Marketing",1,"Female",2,"Laboratory Technician","Single",57700,1,"Y",16,8,1,5,2,5,0,4,1,3,2,4,3,1616.3,6.68,7,319.7,1.32
"4297",4297,32,"No","Travel_Frequently","Sales",2,3,"Marketing",1,"Male",3,"Laboratory Technician","Divorced",77560,0,"Y",21,8,0,9,3,8,0,7,4,4,4,3,4,1488,6.5,20,344,1.5
"4298",4298,30,"No","Travel_Rarely","Research & Development",1,3,"Medical",1,"Female",3,"Sales Executive","Divorced",103060,5,"Y",13,8,0,8,5,3,2,2,4,1,3,3,3,1612.3,6.72,9,307.7,1.28
"4299",4299,30,"No","Travel_Rarely","Sales",9,3,"Medical",1,"Male",2,"Research Scientist","Single",39360,0,"Y",11,8,1,6,3,5,1,2,2,4,3,3,3,1476.6,6.39,18,371.4,1.61
"4300",4300,41,"No","Travel_Frequently","Sales",10,2,"Medical",1,"Female",3,"Manufacturing Director","Divorced",79450,4,"Y",12,8,1,21,6,7,7,7,4,1,2,2,3,1750.5,7.29,9,169.5,0.71
"4301",4301,41,"No","Travel_Rarely","Research & Development",10,4,"Medical",1,"Male",4,"Research Scientist","Married",57430,2,"Y",12,8,3,7,2,5,1,4,3,1,3,4,3,1921.1,8,9,1.09999999999999,0
"4302",4302,19,"No","Travel_Rarely","Research & Development",1,3,"Other",1,"Female",5,"Manufacturing Director","Single",152020,1,"Y",18,8,3,1,2,1,0,0,2,2,3,2,3,1444,6.39,23,364,1.61
"4303",4303,40,"No","Travel_Frequently","Research & Development",26,4,"Medical",1,"Male",2,"Manufacturing Director","Divorced",54400,1,"Y",12,8,1,20,2,20,2,13,2,2,3,3,3,1659.6,7,12,236.4,1
"4304",4304,35,"No","Travel_Rarely","Sales",8,1,"Marketing",1,"Female",3,"Laboratory Technician","Married",37600,1,"Y",14,8,3,10,2,10,0,6,3,2,3,3,3,1770.8,7.41,10,141.2,0.59
"4305",4305,53,"No","Travel_Rarely","Sales",14,2,"Life Sciences",1,"Female",5,"Manufacturing Director","Married",35170,2,"Y",12,8,1,13,1,7,4,5,2,3,1,2,3,2560.2,10.89,14,680.2,2.89
"4306",4306,45,"No","Travel_Rarely","Sales",1,4,"Technical Degree",1,"Male",1,"Research Scientist","Divorced",25800,8,"Y",17,8,3,20,3,17,0,15,2,2,3,3,3,1588.6,6.79,15,283.4,1.21
"4307",4307,32,"No","Travel_Frequently","Sales",2,2,"Life Sciences",1,"Female",1,"Manufacturing Director","Single",21660,1,"Y",19,8,1,9,4,9,3,7,2,4,3,1,3,1937,7.91,4,23,0.09
"4308",4308,29,"No","Non-Travel","Research & Development",10,4,"Technical Degree",1,"Male",3,"Healthcare Representative","Married",58690,1,"Y",11,8,1,10,6,10,0,9,4,3,3,4,3,1398,6.08,19,442,1.92
"4309",4309,51,"No","Travel_Rarely","Research & Development",1,3,"Other",1,"Female",3,"Research Director","Married",80080,2,"Y",15,8,1,10,4,1,0,0,2,3,3,3,3,1741.7,7.57,19,98.3,0.43
"4310",4310,58,"No","Travel_Rarely","Sales",3,3,"Marketing",1,"Female",1,"Research Scientist","Married",52060,4,"Y",11,8,3,9,4,1,0,0,2,2,2,1,3,2399.9,10,9,479.9,2
"4311",4311,40,"No","Travel_Rarely","Research & Development",11,2,"Technical Degree",1,"Male",4,"Laboratory Technician","Married",52950,7,"Y",18,8,0,15,4,12,2,11,3,4,2,3,3,1478.7,6.21,11,425.3,1.79
"4312",4312,34,"No","Travel_Frequently","Sales",24,4,"Marketing",1,"Male",2,"Manufacturing Director","Married",164130,6,"Y",16,8,0,6,1,4,1,2,3,3,3,3,3,1671.2,7.02,11,232.8,0.98
"4313",4313,22,"No","Travel_Rarely","Research & Development",3,3,"Medical",1,"Male",1,"Laboratory Technician","Married",132690,1,"Y",25,8,1,2,2,2,2,2,3,4,3,3,4,1768.6,7.69,19,71.4,0.31
"4314",4314,27,"No","Non-Travel","Research & Development",3,3,"Medical",1,"Male",1,"Healthcare Representative","Divorced",27830,6,"Y",16,8,1,6,2,2,2,2,4,2,1,4,3,1489.8,6.29,12,406.2,1.71
"4315",4315,28,"No","Travel_Rarely","Sales",4,4,"Life Sciences",1,"Male",2,"Healthcare Representative","Married",54330,1,"Y",13,8,1,5,4,5,0,2,3,4,1,2,3,1504.1,6.48,17,351.9,1.52
"4316",4316,57,"No","Travel_Rarely","Research & Development",3,3,"Life Sciences",1,"Male",2,"Manufacturing Director","Divorced",20130,3,"Y",14,8,1,12,5,5,1,4,3,4,1,3,3,2597.1,10.91,11,693.1,2.91
"4317",4317,27,"No","Non-Travel","Research & Development",2,3,"Life Sciences",1,"Male",1,"Manufacturing Director","Divorced",139660,1,"Y",19,8,0,1,1,1,0,1,3,3,2,3,3,2623.8,10.58,1,639.8,2.58
"4318",4318,50,"No","Travel_Rarely","Research & Development",4,3,"Life Sciences",1,"Female",2,"Manufacturing Director","Single",43740,3,"Y",15,8,1,21,5,5,4,4,3,2,3,4,3,1501.6,6.26,9,418.4,1.74
"4319",4319,41,"No","Travel_Rarely","Sales",7,4,"Marketing",1,"Male",4,"Laboratory Technician","Divorced",68420,4,"Y",12,8,1,13,3,9,1,8,1,3,3,3,3,1452.7,6.18,14,427.3,1.82
"4320",4320,30,"No","Travel_Rarely","Human Resources",1,4,"Human Resources",1,"Female",1,"Manager","Married",174260,2,"Y",12,8,1,12,0,10,7,4,2,4,3,2,3,1626.6,6.89,13,261.4,1.11
"4321",4321,38,"No","Travel_Rarely","Sales",1,1,"Medical",1,"Male",2,"Laboratory Technician","Single",176030,4,"Y",16,8,0,12,0,8,0,7,1,4,4,2,3,1427.1,6.29,22,388.9,1.71
"4322",4322,32,"No","Travel_Rarely","Research & Development",20,3,"Medical",1,"Female",1,"Manufacturing Director","Single",45810,3,"Y",14,8,1,8,3,5,1,4,3,3,3,3,3,1596.4,6.91,18,251.6,1.09
"4323",4323,27,"No","Travel_Rarely","Research & Development",5,4,"Medical",1,"Male",2,"Healthcare Representative","Married",47350,0,"Y",13,8,0,6,2,5,1,1,3,2,2,3,3,2122.1,8.92,11,218.1,0.92
"4324",4324,19,"Yes","Travel_Frequently","Research & Development",10,2,"Life Sciences",1,"Male",2,"Healthcare Representative","Single",41870,0,"Y",22,8,1,1,4,0,0,0,3,1,4,3,4,1774.2,7.49,12,121.8,0.51
"4325",4325,36,"No","Travel_Frequently","Sales",25,3,"Marketing",1,"Female",2,"Research Director","Single",55050,4,"Y",21,8,2,13,3,8,7,2,4,2,2,3,4,1747.1,7.37,12,148.9,0.63
"4326",4326,30,"No","Non-Travel","Sales",1,3,"Medical",1,"Female",1,"Sales Executive","Divorced",54700,1,"Y",18,8,1,12,2,12,6,10,3,1,3,3,3,1576.6,6.77,16,287.4,1.23
"4327",4327,45,"No","Travel_Rarely","Research & Development",24,2,"Medical",1,"Male",2,"Sales Executive","Divorced",54760,4,"Y",13,8,1,9,3,5,0,3,3,1,4,3,3,1877.2,8.13,18,29.2,0.13
"4328",4328,56,"No","Travel_Rarely","Research & Development",4,3,"Life Sciences",1,"Male",4,"Manager","Divorced",25870,4,"Y",12,8,0,19,2,2,2,2,3,1,3,2,3,1933.4,8.3,16,69.4,0.3
"4329",4329,33,"No","Travel_Rarely","Research & Development",2,2,"Medical",1,"Male",1,"Sales Executive","Single",24400,0,"Y",18,8,3,4,4,3,0,2,3,4,4,3,3,1621.2,6.81,11,282.8,1.19
"4330",4330,19,"Yes","Travel_Rarely","Research & Development",8,2,"Life Sciences",1,"Male",2,"Sales Executive","Single",159720,1,"Y",21,8,0,1,2,1,1,0,2,4,2,3,4,1645.6,7.22,21,178.4,0.78
"4331",4331,46,"No","Travel_Rarely","Research & Development",10,3,"Technical Degree",1,"Female",2,"Laboratory Technician","Divorced",153790,1,"Y",12,8,0,24,1,24,15,7,2,1,3,1,3,1677.4,6.87,5,274.6,1.13
"4332",4332,38,"No","Travel_Rarely","Sales",4,4,"Life Sciences",1,"Male",1,"Manufacturing Director","Single",70820,1,"Y",14,8,0,2,3,2,2,1,3,4,3,4,3,1819,7.91,19,21,0.09
"4333",4333,31,"No","Travel_Rarely","Sales",2,5,"Life Sciences",1,"Male",2,"Sales Representative","Married",27280,8,"Y",11,8,0,7,3,4,0,2,3,4,3,4,3,2550.6,10.41,4,590.6,2.41
"4334",4334,34,"No","Travel_Rarely","Sales",9,3,"Marketing",1,"Female",2,"Manager","Single",53680,2,"Y",14,8,1,9,2,3,1,2,4,2,3,3,3,1412,6.19,21,412,1.81
"4335",4335,41,"Yes","Travel_Rarely","Research & Development",18,4,"Life Sciences",1,"Male",5,"Laboratory Technician","Single",53470,1,"Y",24,8,1,4,1,4,0,2,2,2,2,3,4,2379.4,10.13,14,499.4,2.13
